epoch,lr,loss,iou,val_loss,val_iou,val_dice
53,0.01,0.2682006051763892,0.8185738660140708,2.7484136350227124,4.420091815799371e-11,8.840183630955888e-11
54,0.01,0.28605792578309774,0.805667125148649,2.0831778771949536,0.017640675548834635,0.03405312172977143
55,0.01,0.27712747640907764,0.8094655168258906,1.611630956331889,0.1997997310908166,0.32553843405429933
56,0.01,0.25694048311561346,0.8256198606822742,1.9849699193781072,0.062398345925448226,0.11646565460463261
57,0.01,0.27622334100306034,0.8099328789331914,0.9947395938815493,0.48959086837202775,0.648241080541262
58,0.01,0.256419344805181,0.8273704718972341,0.35679775747385895,0.7599705680219667,0.8619128759006688
59,0.01,0.27765159867703915,0.8056696585476265,1.2705100558020852,0.3294167097213466,0.48301956283687814
60,0.01,0.2667332384735346,0.8145618870409908,1.5670665069059893,0.00011155804095518899,0.0002230134563304649
61,0.01,0.25333083141595125,0.8283735031972229,0.8405397191192164,0.50388629981734,0.6582191532851684
62,0.01,0.2617722237482667,0.8184723205494361,2.507852893887144,4.420091815799371e-11,8.840183630955888e-11
63,0.01,0.2540852418169379,0.8257201556127006,0.6430054460511063,0.6099870938991948,0.7567185731365067
64,0.01,0.22667531482875347,0.8435540372857986,0.7857733423059637,0.5580235263792468,0.7082368918918492
65,0.01,0.24220215901732445,0.833447353553313,2.675647359905821,4.420091815799371e-11,8.840183630955888e-11
66,0.01,0.2546194717288017,0.8268189039477238,0.2925753900499055,0.7926828275124501,0.8839493645011369
67,0.01,0.25184550043195486,0.8302367235343073,0.5536771181857947,0.6426733668871243,0.7810262132390622
68,0.01,0.2577584842219949,0.8218989472731848,1.3145453532536824,0.21331577885719602,0.34337598293157795
69,0.01,0.2490214928984642,0.8312815840684507,3.0397548531041,4.420091815799371e-11,8.840183630955888e-11
70,0.01,0.26980955991894007,0.8160123138474827,1.3885800188237971,0.12783783125232331,0.2204261933965611
71,0.01,0.26264493726193905,0.8209826059862542,1.1743833151730625,0.3552361903709395,0.5158091389497081
72,0.01,0.25989701971411705,0.8246371455175013,1.9802529306122751,1.9646558959509535e-06,3.929279949323855e-06
73,0.01,0.2600232334807515,0.823088551729234,0.49214929884130304,0.6497658168044104,0.7855593140685398
74,0.01,0.2595826042816043,0.823151273927105,1.6629749139149983,0.22634359125922243,0.3621641554806545
75,0.01,0.25121167302131653,0.8264714573446319,0.8844144705570105,0.4333301147910925,0.5966612876059525
76,0.01,0.25720426067709923,0.8191301378609753,0.7727422641985344,0.5855076048506876,0.735684918968963
77,0.01,0.2199176186695695,0.8470267903788382,0.5700656247861458,0.6532500650472505,0.7899104033478651
78,0.01,0.23292625974863768,0.8389497248211439,0.6756720344225565,0.6351588279044917,0.7764507610986706
79,0.01,0.23269891180098057,0.8369598072338728,1.0809415795586326,0.3723307043512802,0.5321325974878078
80,0.01,0.21872450970113277,0.8458153035503683,0.46204209688938025,0.684867175030127,0.811788760070946
81,0.01,0.22082365863025188,0.8466341724760803,1.6461884397448916,0.09834897128263509,0.1749085130032471
82,0.01,0.22453593648970127,0.8436112460941251,0.5516544255343351,0.6236433442924713,0.7632296055104711
83,0.01,0.23805919755250216,0.8382849643347221,0.9073786952278831,0.4762614194706693,0.6408147091426797
84,0.01,0.23502792697399855,0.8397112460847389,0.4886927676923347,0.678733363092579,0.8062224890617644
85,0.01,0.2650678837671876,0.8207662096645417,0.8287149721925909,0.5748525333442253,0.7297811410174172
86,0.01,0.27097860909998417,0.8097583844711946,1.1030352639429497,0.3953308514140897,0.5615954214538503
87,0.01,0.24759822245687246,0.8314304755349835,0.3142096833749251,0.788080691237669,0.8800614102492189
88,0.01,0.22660063859075308,0.8415637250205942,0.40392863208597357,0.7245005571353796,0.8377093495426973
89,0.01,0.22165388893336058,0.8487564318720325,2.585039153243556,0.003979367368653318,0.007830202818574813
90,0.01,0.23824677802622318,0.8351601565383902,0.4406922929214709,0.6933657850927202,0.81407237606525
91,0.01,0.2207985809072852,0.8493891464155475,0.4536513668118101,0.7045704836173379,0.8256634887549091
92,0.01,0.21903134137392044,0.8491405569748001,0.4124673297910979,0.7349168851105676,0.8435113739943749
93,0.01,0.2302778847515583,0.8410793918918154,0.4085479559320392,0.7131438535363007,0.8286818887532718
94,0.01,0.21961641870439053,0.8486807502767952,1.368717818549185,0.32679178352455074,0.47962724250915917
95,0.01,0.23896134365350008,0.8345294257323904,0.3009240844032981,0.7923429743443958,0.8835054761601923
96,0.01,0.2329313801601529,0.8416278160478118,0.6179384444699143,0.5987847352825728,0.7437266191339055
97,0.01,0.22559085208922625,0.8487759002378482,0.47382883230845135,0.6945386491170941,0.8145846251039948
98,0.01,0.22577996738255024,0.8444441890698311,0.9836093386014303,0.5771854687196163,0.7308332920610052
99,0.01,0.23002641648054123,0.8425623471845259,0.8431958935477517,0.4915727537868609,0.6513772988698279
100,0.01,0.23543098289519548,0.8378051879309295,1.2422982652982075,0.35060998571492596,0.5103102636062042
101,0.01,0.236035936512053,0.8387750260380692,0.7475230513197003,0.5183625267585499,0.6712366216608728
102,0.01,0.21592996921390295,0.8520287011204571,0.6505519079439568,0.6050310810949387,0.7462934641953475
103,0.01,0.22251703310757875,0.8446844970640657,0.4363521644563386,0.7361702127393096,0.8480251561170641
104,0.01,0.21759628783911467,0.8503326102390677,0.2900275028113163,0.7930128188654414,0.8843060999860952
105,0.01,0.22895803209394217,0.8400987056066118,0.667703552679582,0.6028331849707328,0.7469496178468764
106,0.01,0.23613842017948627,0.8339633494679802,0.626737533193646,0.5993163650586331,0.7437446778386482
107,0.01,0.23669511452317238,0.8369410853188274,1.7262421810265742,0.00020794309690004285,0.0004157058835816228
108,0.01,0.21300110965967178,0.8547199546219608,2.2703691829334605,0.04675547509722684,0.08678627434441355
109,0.01,0.22295975778251886,0.8470812839806224,0.4957788171190204,0.7119063153731978,0.830597040157876
110,0.01,0.22552384994924068,0.8460397678132252,0.32857848478086066,0.7773452269449233,0.873311463154057
111,0.01,0.2075186911970377,0.8535657085895693,0.7711325179446827,0.5443755084505175,0.7026038534024857
112,0.01,0.21745517197996378,0.8492038358663746,1.936008337772254,0.1407991128327952,0.23831892622862355
113,0.01,0.20939585100859404,0.8543978413115354,0.4381229010495273,0.7003759516114417,0.8219039617713338
114,0.01,0.21857069060206413,0.8468345698080002,0.42263167374061816,0.7245080030701743,0.839755232340242
115,0.01,0.21162605192512274,0.8551883800521247,2.016744281306411,4.420091815799371e-11,8.840183630955888e-11
116,0.01,0.23421730194240808,0.8383833899980984,0.6077706199703794,0.6361258079291716,0.7772215351580463
117,0.01,0.2072913572192192,0.8557904947149962,0.3717212478319804,0.7471811963300093,0.8545938323804716
118,0.01,0.2130075404420495,0.8529962336242347,1.0050374016617283,0.4429666665512878,0.6092433979227423
119,0.01,0.22334883734583855,0.8459632207058293,0.9598995483282841,0.49066989573985803,0.652939414800339
120,0.01,0.22486114222556353,0.8396396833365969,0.28112556085442053,0.8034141396098562,0.8902666164469117
121,0.01,0.21511066611856222,0.8512847210596147,0.31392917037010193,0.7832582125861924,0.8779905990165946
122,0.01,0.22034017648547888,0.8476483378732875,1.6878232522444292,0.21043315637642973,0.3411481640253606
123,0.01,0.20437394361943007,0.8572291794068928,0.4691493059649612,0.6728148784826474,0.7972603644300462
124,0.01,0.18489963002502918,0.8721369920823452,0.9676010897665313,0.47502373817648985,0.6380357608568092
125,0.01,0.2017998117953539,0.8583304758656123,0.6384638439525258,0.5957183750304454,0.742046190137054
126,0.01,0.1978167211636901,0.8607383512490279,0.3660039684989236,0.7533365225790605,0.8581199905660735
127,0.01,0.19405216444283724,0.8639237534153319,2.250499291853471,0.04734816069715023,0.08724539549349931
128,0.01,0.18109608069062233,0.8725365166331717,0.4510500530401866,0.6918472309484536,0.814134113790597
129,0.01,0.20694570522755384,0.855827346655867,3.7390096404335718,0.01046874329975314,0.020462853647944243
130,0.01,0.2143591269850731,0.8500701616401573,0.5325819831905942,0.6567845717380784,0.791847965509406
131,0.01,0.21205500978976488,0.8525787908114558,1.8427774183677905,0.1812430224919944,0.3004646144989722
132,0.01,0.21000454481691122,0.8510024031042386,1.4287707805633545,0.09699338266352424,0.1740444829491245
133,0.01,0.2138671176508069,0.8519000752791689,0.7278477025754524,0.6406410495072611,0.7806005975514301
134,0.01,0.19461454264819622,0.8647791925495254,1.2586075320388332,0.26433934482066335,0.4108888651993733
135,0.01,0.19717013090848923,0.8574271228374422,2.056348670612682,0.14069749921528363,0.24208229282415167
136,0.01,0.20915233436971903,0.8531402658324442,0.33506697777545813,0.7956072987240711,0.8843638186386704
137,0.01,0.199908334761858,0.8602634005006851,1.8981622782620517,0.07737598161519364,0.1409510928473301
138,0.01,0.2125972155481577,0.8515168700783537,1.6957975156379468,0.21870787235944106,0.35115835438581616
139,0.01,0.20225663669407368,0.8590020466048256,0.6643375627922289,0.6457489116878429,0.7804101917996229
140,0.01,0.19988792669028044,0.857691948896314,2.0154686841097744,0.08368060945629055,0.1502843211754842
141,0.01,0.19229770824313164,0.8660079330931605,0.7536115917292509,0.6077904158447999,0.7555167406712215
142,0.01,0.206785898655653,0.8555397158501387,0.792735573017236,0.562733049999243,0.7122396406130476
143,0.01,0.19802717305719852,0.8625235390884657,0.43683615597811615,0.7142275691194767,0.8314720063724755
144,0.01,0.21142406202852726,0.8513101463000121,0.3847218065550833,0.7404735779728085,0.8475427214692519
145,0.01,0.18855132535099983,0.8672960187109243,2.0732465946313106,0.030419896132678367,0.05778506492534286
146,0.01,0.20161082968115807,0.8604915150002012,0.49176589647928876,0.6993242061324708,0.8210318351299731
147,0.01,0.19705425668507814,0.8650735433677536,0.45551423954241205,0.6912612712426399,0.8146606184773483
148,0.01,0.19860405009239912,0.8600296262110732,0.28605051654757874,0.8058516198147454,0.8919953160124816
149,0.01,0.19714212603867054,0.8629906229904875,0.2845496183091944,0.800104320142893,0.8884960949476681
150,0.01,0.1889427723363042,0.8675861350036334,0.716813813104774,0.5622083856053581,0.7109081292304819
151,0.01,0.1839709747582674,0.8712553210817509,1.2411172173239968,0.3494174551685719,0.508940630638173
152,0.01,0.17661234457045794,0.8740419231706428,0.27451402671409375,0.8117112667776384,0.8953681325438065
153,0.01,0.19122868869453669,0.8670480908471855,0.4289919011520617,0.7090906132460988,0.8279304275327732
154,0.01,0.18191867042332888,0.871775353942951,0.8706919857949922,0.5118557651506761,0.6702393134562028
155,0.01,0.18512975424528122,0.8711223371100283,0.30054113359162304,0.7875547270945366,0.8802070813688367
156,0.01,0.19440890196710825,0.858921144527512,0.32497330913037964,0.7792308820764314,0.8749014694873132
157,0.01,0.18276637932285666,0.8722827847984671,0.36553985061067523,0.7388998166623235,0.8482079611328628
158,0.01,0.1979634314775467,0.8613974057080332,0.5282074881322456,0.6821751360815009,0.8052694555170721
159,0.01,0.2011610958725214,0.8579508185101069,1.784801013541944,0.08822110990847865,0.1589497176501402
160,0.01,0.20715795829892159,0.857055220049846,1.0475482434937449,0.41712768382833093,0.5751770232496183
161,0.01,0.20777348522096872,0.8564140436982609,0.3245815219301166,0.7778358272813268,0.8734719563802988
162,0.01,0.2057740045711398,0.8587138032047975,0.2881983961119796,0.8050932922894228,0.8913031490608853
163,0.01,0.20723971538245678,0.852159943209712,0.7502377051295657,0.613924242315982,0.7522364372312169
164,0.01,0.21523234620690346,0.8480101288356606,0.8080846757599802,0.5950041493440148,0.7422101655681781
165,0.01,0.20749661372974515,0.8556370923944078,1.3499607317375415,0.33823083927985714,0.49436711483567114
166,0.01,0.18470386788249016,0.8681095958814761,1.0426356792449951,0.4703630165923428,0.6275372400749811
167,0.01,0.1796957622282207,0.8755346177893433,0.6511713058659525,0.6042684814294077,0.7477835557980941
168,0.01,0.1679716780781746,0.8816424721768413,0.6306957891493132,0.6175076393949851,0.7575054804745857
169,0.01,0.17879081051796675,0.8729913156450748,0.8565648143941705,0.49721403262445757,0.6548208620182153
170,0.01,0.1804910246282816,0.8720542775897222,0.38198965516957367,0.7361390632701177,0.8476291696718992
171,0.01,0.169157475233078,0.881145638675164,0.9232867829727404,0.48781448559398977,0.648323157845594
172,0.01,0.18698060885071754,0.8722024794675549,3.4186172051863237,0.021290624449700746,0.04109212419104127
173,0.01,0.18585103005170822,0.8672703335659867,2.597488056529652,0.022970035410157574,0.04357063721450986
174,0.01,0.18896837532520294,0.8677850458252686,1.4265367822213606,0.39512040463674664,0.5604690257362205
175,0.01,0.1925984676927328,0.8663693399353314,0.5262124773227808,0.642709493501213,0.7782618676525879
176,0.01,0.18631353229284286,0.8672248553706536,1.8115935325622559,0.013794517944231623,0.026907736971213743
177,0.01,0.18537222780287266,0.8708471377741426,0.301123402335427,0.7982463660498818,0.8865566560935085
178,0.01,0.18303179182112217,0.867838400274782,0.3068237548524683,0.798349834134244,0.8872980226924193
179,0.01,0.18570963572710752,0.8693619969964433,0.28847930241714825,0.8104287149499317,0.8948735425349863
180,0.01,0.17488078214228153,0.8760040205625672,0.30337732398148737,0.7954221179343614,0.8840106990635888
181,0.01,0.17324681114405394,0.8758121604014547,0.3913078019113252,0.7364437050141129,0.8469289146458703
182,0.01,0.17062402982264757,0.8787371336874678,3.362142223300356,0.006623160242009131,0.013032320999340522
183,0.01,0.16359843965619802,0.8821768174638445,0.3729099793867631,0.745906052669385,0.852315737444474
184,0.01,0.17062381887808442,0.879622217608016,0.44335247711701825,0.7388933040152568,0.8450360321602735
185,0.01,0.17870835773646832,0.8726361116128027,1.1000470573251897,0.4887038485839954,0.6496670055791889
186,0.01,0.17188072996214032,0.8781366694279205,0.48054688265829376,0.6714131429914184,0.8013529657888615
